category,language_pair,src_lang,tgt_lang,direction,late_submission,system_type,team,system,instrument,score
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,PANINI,PANINI_primary,CHRF++,65.12
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,PANINI,PANINI_primary,BERTScore,96.02
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,PANINI,PANINI_primary,COMET,80.2
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,EROL,EROL_primary,BLEU,24.71
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,EROL,EROL_primary,METEOR,58.97
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,EROL,EROL_primary,TER,65.96
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,EROL,EROL_primary,CHRF++,55.0
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,EROL,EROL_primary,BERTScore,94.69
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,EROL,EROL_primary,COMET,77.82
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,BLEU,24.61
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,METEOR,57.99
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,TER,65.78
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,CHRF++,54.6
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,BERTScore,94.48
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,COMET,76.37
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,MTG-LIRA,MTG-LIRA_primary,BLEU,24.43
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,MTG-LIRA,MTG-LIRA_primary,METEOR,56.46
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,MTG-LIRA,MTG-LIRA_primary,TER,67.35
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,MTG-LIRA,MTG-LIRA_primary,CHRF++,53.66
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,MTG-LIRA,MTG-LIRA_primary,BERTScore,93.46
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,MTG-LIRA,MTG-LIRA_primary,COMET,71.73
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,BLEU,22.43
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,METEOR,52.01
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,TER,63.42
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,CHRF++,48.89
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,BERTScore,94.58
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,COMET,76.26
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,BLEU,0.13
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,METEOR,6.92
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,TER,137.67
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,CHRF++,13.42
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,BERTScore,84.65
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,COMET,42.06
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,BLEU,0.0
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,METEOR,9.75
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,TER,122.02
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,CHRF++,17.33
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,BERTScore,83.49
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,COMET,40.19
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,BLEU,38.13
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,METEOR,70.68
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,TER,48.48
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,CHRF++,66.16
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,BERTScore,96.2
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,COMET,81.0
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,contrastive,RozarNLP-cr7,RozarNLP-cr7_contrastive,BLEU,33.75
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,contrastive,RozarNLP-cr7,RozarNLP-cr7_contrastive,METEOR,67.2
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,contrastive,RozarNLP-cr7,RozarNLP-cr7_contrastive,TER,53.67
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,contrastive,RozarNLP-cr7,RozarNLP-cr7_contrastive,CHRF++,62.93
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,contrastive,RozarNLP-cr7,RozarNLP-cr7_contrastive,BERTScore,95.45
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,False,contrastive,RozarNLP-cr7,RozarNLP-cr7_contrastive,COMET,78.44
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,meit_to_en_contrastive,BVSLP,BVSLP_meit_to_en_contrastive,BLEU,15.3
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,meit_to_en_contrastive,BVSLP,BVSLP_meit_to_en_contrastive,METEOR,48.61
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,meit_to_en_contrastive,BVSLP,BVSLP_meit_to_en_contrastive,TER,88.37
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,meit_to_en_contrastive,BVSLP,BVSLP_meit_to_en_contrastive,CHRF++,46.69
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,meit_to_en_contrastive,BVSLP,BVSLP_meit_to_en_contrastive,BERTScore,91.4
Category 1,Manipuri(Meitei Mayek) to English,mni_Mtei,eng_Latn,indic2en,True,meit_to_en_contrastive,BVSLP,BVSLP_meit_to_en_contrastive,COMET,66.2
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,BLEU,16.3
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,METEOR,37.56
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,TER,70.2
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,CHRF++,50.77
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,BERTScore,85.25
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,COMET,62.38
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,BLEU,16.07
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,METEOR,36.23
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,TER,72.3
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,CHRF++,49.88
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,BERTScore,84.95
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,COMET,62.3
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,BLEU,15.91
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,METEOR,34.92
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,TER,71.25
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,CHRF++,48.32
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,BERTScore,84.13
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,COMET,61.75
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,gators,gators_primary,BLEU,14.87
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,gators,gators_primary,METEOR,35.29
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,gators,gators_primary,TER,73.04
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,gators,gators_primary,CHRF++,49.06
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,gators,gators_primary,BERTScore,84.58
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,gators,gators_primary,COMET,61.72
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,EROL,EROL_primary,BLEU,14.25
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,EROL,EROL_primary,METEOR,35.31
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,EROL,EROL_primary,TER,75.4
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,EROL,EROL_primary,CHRF++,48.68
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,EROL,EROL_primary,BERTScore,84.47
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,EROL,EROL_primary,COMET,61.38
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_IndicTrans2,BLEU,14.01
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_IndicTrans2,METEOR,34.4
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_IndicTrans2,TER,76.09
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_IndicTrans2,CHRF++,48.0
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_IndicTrans2,BERTScore,84.32
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_IndicTrans2,COMET,61.58
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,BRS-NK,BRS-NK_primary,BLEU,12.0
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,BRS-NK,BRS-NK_primary,METEOR,28.74
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,BRS-NK,BRS-NK_primary,TER,77.71
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,BRS-NK,BRS-NK_primary,CHRF++,43.67
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,BRS-NK,BRS-NK_primary,BERTScore,82.9
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,BRS-NK,BRS-NK_primary,COMET,59.94
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,DELAB-IIITM,DELAB-IIITM_primary,BLEU,9.74
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,DELAB-IIITM,DELAB-IIITM_primary,METEOR,27.11
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,DELAB-IIITM,DELAB-IIITM_primary,TER,86.88
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,DELAB-IIITM,DELAB-IIITM_primary,CHRF++,42.03
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,DELAB-IIITM,DELAB-IIITM_primary,BERTScore,80.86
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,DELAB-IIITM,DELAB-IIITM_primary,COMET,58.19
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,BLEU,9.2
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,METEOR,30.78
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,TER,79.1
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,CHRF++,44.06
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,BERTScore,82.7
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,COMET,59.64
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_NLLB,BLEU,0.0
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_NLLB,METEOR,0.73
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_NLLB,TER,114.63
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_NLLB,CHRF++,12.39
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_NLLB,BERTScore,68.95
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,primary,NLP-MT_Amrita,NLP-MT_Amrita_Primary_NLLB,COMET,47.73
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,BRS-NK,BRS-NK_contrastive,BLEU,17.34
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,BRS-NK,BRS-NK_contrastive,METEOR,37.95
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,BRS-NK,BRS-NK_contrastive,TER,68.5
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,BRS-NK,BRS-NK_contrastive,CHRF++,50.98
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,BRS-NK,BRS-NK_contrastive,BERTScore,85.1
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,BRS-NK,BRS-NK_contrastive,COMET,62.79
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,BLEU,16.78
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,METEOR,36.8
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,TER,72.54
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,CHRF++,50.26
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,BERTScore,84.91
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,COMET,62.22
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,BLEU,16.33
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,METEOR,36.52
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,TER,71.95
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,CHRF++,49.95
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,BERTScore,84.95
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive2,COMET,62.33
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,MTG-LIRA,MTG-LIRA_contrastive,BLEU,15.87
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,MTG-LIRA,MTG-LIRA_contrastive,METEOR,34.63
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,MTG-LIRA,MTG-LIRA_contrastive,TER,71.02
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,MTG-LIRA,MTG-LIRA_contrastive,CHRF++,48.11
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,MTG-LIRA,MTG-LIRA_contrastive,BERTScore,84.24
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,MTG-LIRA,MTG-LIRA_contrastive,COMET,61.72
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,Decepticons-IIITH,Decepticons-IIITH_contrastive,BLEU,15.64
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,Decepticons-IIITH,Decepticons-IIITH_contrastive,METEOR,36.18
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,Decepticons-IIITH,Decepticons-IIITH_contrastive,TER,71.19
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,Decepticons-IIITH,Decepticons-IIITH_contrastive,CHRF++,49.56
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,Decepticons-IIITH,Decepticons-IIITH_contrastive,BERTScore,84.78
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,Decepticons-IIITH,Decepticons-IIITH_contrastive,COMET,62.05
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,gators,gators_contrastive,BLEU,14.61
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,gators,gators_contrastive,METEOR,34.43
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,gators,gators_contrastive,TER,72.19
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,gators,gators_contrastive,CHRF++,48.21
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,gators,gators_contrastive,BERTScore,84.38
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,gators,gators_contrastive,COMET,61.86
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DELAB-IIITM,DELAB-IIITM_contrastive,BLEU,12.63
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DELAB-IIITM,DELAB-IIITM_contrastive,METEOR,34.21
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DELAB-IIITM,DELAB-IIITM_contrastive,TER,81.32
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DELAB-IIITM,DELAB-IIITM_contrastive,CHRF++,47.3
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DELAB-IIITM,DELAB-IIITM_contrastive,BERTScore,84.03
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,DELAB-IIITM,DELAB-IIITM_contrastive,COMET,61.27
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,BLEU,12.46
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,METEOR,31.06
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,TER,75.49
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,CHRF++,45.12
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,BERTScore,83.15
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,COMET,60.27
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,BLEU,12.12
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,METEOR,30.74
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,TER,74.2
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,CHRF++,44.98
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,BERTScore,83.15
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,COMET,60.29
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,True,en_to_bod_contrastive,BVSLP,BVSLP_en_to_bod_contrastive,BLEU,5.2
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,True,en_to_bod_contrastive,BVSLP,BVSLP_en_to_bod_contrastive,METEOR,12.73
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,True,en_to_bod_contrastive,BVSLP,BVSLP_en_to_bod_contrastive,TER,95.77
Category 2,English to Bodo,eng_Latn,brx_Deva,en2indic,True,en_to_bod_contrastive,BVSLP,BVSLP_en_to_bod_contrastive,CHRF++,17.52
